CustomerID,Age,Gender,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,HoursSpentOnApp,NumberOfDevicesRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
56553,37,Female,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56554,23,Male,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56555,34,Female,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56556,29,Male,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56557,35,Female,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56558,24,Male,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56559,33,Female,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56560,28,Male,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56561,30,Female,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56562,37,Male,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56563,23,Female,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56564,34,Male,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56565,29,Female,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56566,35,Male,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56567,24,Female,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56568,33,Male,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56569,28,Female,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56570,30,Male,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56571,37,Female,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56572,23,Male,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56573,34,Female,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56574,29,Male,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56575,35,Female,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56576,24,Male,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56577,33,Female,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56578,28,Male,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56579,30,Female,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56580,37,Male,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56581,23,Female,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56582,34,Male,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56583,29,Female,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56584,35,Male,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56585,24,Female,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56586,33,Male,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56587,28,Female,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56588,30,Male,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56589,37,Female,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56590,23,Male,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56591,34,Female,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56592,29,Male,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56593,35,Female,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56594,24,Male,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56595,33,Female,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56596,28,Male,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56597,30,Female,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56598,37,Male,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56599,23,Female,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56600,34,Male,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56601,29,Female,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56602,35,Male,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56603,24,Female,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56604,33,Male,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56605,28,Female,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56606,30,Male,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56607,37,Female,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56608,23,Male,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56609,34,Female,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56610,29,Male,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56611,35,Female,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56612,24,Male,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56613,33,Female,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56614,28,Male,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56615,30,Female,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56616,37,Male,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56617,23,Female,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56618,34,Male,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56619,29,Female,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56620,35,Male,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56621,24,Female,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56622,33,Male,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56623,28,Female,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56624,30,Male,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56625,37,Female,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56626,23,Male,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56627,34,Female,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56628,29,Male,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56629,35,Female,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56630,24,Male,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56631,33,Female,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56632,28,Male,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56633,30,Female,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56634,37,Male,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56635,23,Female,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56636,34,Male,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56637,29,Female,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56638,35,Male,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56639,24,Female,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56640,33,Male,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56641,28,Female,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56642,30,Male,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56643,37,Female,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56644,23,Male,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56645,34,Female,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56646,29,Male,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56647,35,Female,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56648,24,Male,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56649,33,Female,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56650,28,Male,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56651,30,Female,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56652,37,Male,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56653,23,Female,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56654,34,Male,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56655,29,Female,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56656,35,Male,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56657,24,Female,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56658,33,Male,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56659,28,Female,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56660,30,Male,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56661,37,Female,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56662,23,Male,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56663,34,Female,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56664,29,Male,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56665,35,Female,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56666,24,Male,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56667,33,Female,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56668,28,Male,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56669,30,Female,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56670,37,Male,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56671,23,Female,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56672,34,Male,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56673,29,Female,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56674,35,Male,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56675,24,Female,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56676,33,Male,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56677,28,Female,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56678,30,Male,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56679,37,Female,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56680,23,Male,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56681,34,Female,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56682,29,Male,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56683,35,Female,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56684,24,Male,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56685,33,Female,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56686,28,Male,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56687,30,Female,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56688,37,Male,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56689,23,Female,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56690,34,Male,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56691,29,Female,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56692,35,Male,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56693,24,Female,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56694,33,Male,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56695,28,Female,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56696,30,Male,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56697,37,Female,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56698,23,Male,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56699,34,Female,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56700,29,Male,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56701,35,Female,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56702,24,Male,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56703,33,Female,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56704,28,Male,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56705,30,Female,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56706,37,Male,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56707,23,Female,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56708,34,Male,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56709,29,Female,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56710,35,Male,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56711,24,Female,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56712,33,Male,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56713,28,Female,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56714,30,Male,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56715,37,Female,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56716,23,Male,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56717,34,Female,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56718,29,Male,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56719,35,Female,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56720,24,Male,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56721,33,Female,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56722,28,Male,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56723,30,Female,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56724,37,Male,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56725,23,Female,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56726,34,Male,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56727,29,Female,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56728,35,Male,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56729,24,Female,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56730,33,Male,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56731,28,Female,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56732,30,Male,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56733,37,Female,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56734,23,Male,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56735,34,Female,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56736,29,Male,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56737,35,Female,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56738,24,Male,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56739,33,Female,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56740,28,Male,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56741,30,Female,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56742,37,Male,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56743,23,Female,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56744,34,Male,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56745,29,Female,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56746,35,Male,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56747,24,Female,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56748,33,Male,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56749,28,Female,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56750,30,Male,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56751,37,Female,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
56752,23,Male,6,Mobile,2,5.3,4.0,3,5,1,0,27,1,200.0,0
56753,34,Female,22,Mobile,3,3.5,3.1,2,4,1,1,14,10,115.0,1
56754,29,Male,10,Desktop,1,9.5,3.4,3,4,2,0,17,4,130.0,0
56755,35,Female,26,Mobile,2,8.0,2.2,3,3,3,0,5,21,75.0,0
56756,24,Male,7,Mobile,3,2.0,4.2,4,5,1,0,28,1,205.0,0
56757,33,Female,21,Desktop,1,13.0,1.6,2,2,2,1,4,28,50.0,1
56758,28,Male,15,Mobile,2,5.5,3.2,3,4,1,0,18,6,135.0,0
56759,30,Female,13,Mobile,3,3.0,3.6,3,4,2,0,20,3,150.0,0
56760,37,Male,27,Desktop,1,10.0,2.0,4,3,3,0,6,20,75.0,0
2176,28,Male,6,Desktop,1,5.2,5.1,2,2,1,1,3,15,45.2,1
2177,42,Female,36,Mobile,3,8.0,2.5,4,5,3,0,45,2,250.75,0
2178,31,Male,10,Mobile,1,12.1,4.0,3,3,1,0,10,7,80.0,0
2179,25,Female,3,Desktop,2,6.5,6.0,2,1,1,1,2,20,25.5,1
2180,48,Male,24,Mobile,3,9.0,3.0,3,4,2,0,30,4,180.25,0
2181,22,Female,8,Desktop,1,7.8,4.5,3,3,1,0,12,6,75.0,0
2182,39,Male,15,Mobile,2,11.2,3.5,4,2,2,1,8,10,60.75,1
2183,33,Female,20,Desktop,3,7.5,2.8,3,5,3,0,25,3,150.0,0
2184,29,Male,7,Mobile,1,13.5,4.2,2,3,1,0,5,12,50.5,0
2185,36,Female,12,Mobile,2,9.8,3.8,3,4,2,0,18,6,100.0,0
2186,27,Male,4,Desktop,1,8.5,5.5,2,2,1,1,2,18,30.25,1
2187,45,Female,30,Mobile,3,7.0,2.9,4,5,3,0,50,1,280.0,0
2188,30,Male,9,Mobile,1,14.0,4.1,3,3,1,0,9,8,70.0,0
2189,26,Female,2,Desktop,2,6.0,6.5,2,1,1,1,1,25,15.0,1
2190,50,Male,28,Mobile,3,8.8,3.1,3,4,2,0,35,4,190.5,0
2191,24,Female,7,Desktop,1,7.2,4.8,3,3,1,0,11,7,85.0,0
2192,40,Male,16,Mobile,2,10.0,3.6,4,2,2,1,7,11,55.75,1
2193,34,Female,22,Desktop,3,7.3,2.7,3,5,3,0,28,3,165.0,0
2194,30,Male,11,Mobile,1,12.8,4.3,3,3,1,0,13,6,90.0,0
2195,27,Female,5,Desktop,2,5.8,5.2,2,1,1,1,3,16,35.25,1
2196,49,Male,26,Mobile,3,9.5,3.3,3,4,2,0,32,5,185.0,0
2197,23,Female,9,Desktop,1,8.1,4.6,3,3,1,0,14,6,95.0,0
2198,38,Male,17,Mobile,2,11.5,3.4,4,2,2,1,9,9,65.75,1
2199,32,Female,19,Desktop,3,7.9,2.9,3,5,3,0,22,4,130.0,0
2200,28,Male,6,Mobile,1,13.8,4.0,2,3,1,0,4,14,40.0,0
2201,35,Female,14,Mobile,2,10.2,3.7,3,4,2,0,17,5,110.5,0
2202,29,Male,3,Desktop,1,8.3,5.8,2,2,1,1,2,19,28.25,1
2203,46,Female,32,Mobile,3,7.1,3.0,4,5,3,0,48,2,260.0,0
2204,31,Male,10,Mobile,1,14.5,4.4,3,3,1,0,10,8,78.0,0
2205,25,Female,5,Desktop,2,6.2,6.3,2,1,1,1,3,15,38.5,1
2206,47,Male,25,Mobile,3,9.2,3.2,3,4,2,0,31,4,175.5,0
2207,22,Female,8,Desktop,1,7.9,4.7,3,3,1,0,12,7,88.0,0
2208,38,Male,18,Mobile,2,10.8,3.5,4,2,2,1,8,10,62.75,1
2209,33,Female,21,Desktop,3,7.6,2.8,3,5,3,0,26,3,155.0,0
2210,30,Male,9,Mobile,1,13.0,4.1,3,3,1,0,9,8,72.0,0
2211,26,Female,4,Desktop,2,6.3,5.4,2,1,1,1,2,17,32.5,1
2212,51,Male,29,Mobile,3,9.1,3.4,3,4,2,0,36,4,195.0,0
2213,24,Female,7,Desktop,1,8.0,4.8,3,3,1,0,13,6,92.0,0
2214,39,Male,16,Mobile,2,11.0,3.7,4,2,2,1,7,11,58.75,1
2215,34,Female,20,Desktop,3,7.4,2.7,3,5,3,0,24,3,140.0,0
2216,31,Male,12,Mobile,1,13.2,4.2,3,3,1,0,14,6,98.0,0
2217,28,Female,5,Desktop,2,6.1,5.3,2,1,1,1,3,16,36.5,1
2218,48,Male,27,Mobile,3,9.3,3.3,3,4,2,0,33,5,180.0,0
2219,23,Female,9,Desktop,1,7.7,4.7,3,3,1,0,15,6,100.0,0
2220,37,Male,15,Mobile,2,10.7,3.6,4,2,2,1,6,12,52.75,1
2221,33,Female,22,Desktop,3,7.5,2.8,3,5,3,0,27,3,150.0,0
2222,30,Male,10,Mobile,1,13.5,4.3,3,3,1,0,11,7,85.0,0
2223,27,Female,4,Desktop,2,6.0,5.6,2,1,1,1,2,18,30.0,1
2224,50,Male,28,Mobile,3,9.0,3.1,3,4,2,0,35,4,190.0,0
2225,45,Female,24,Desktop,1,5,2.0,2,3,1,0,8,12,80,0
2226,28,Male,6,Mobile,3,15,4.0,4,2,3,1,5,2,50,1
2227,38,Female,18,Mobile,2,10,3.0,3,5,2,0,22,3,200,0
2228,52,Male,36,Desktop,1,7,1.5,2,4,1,0,10,8,120,0
2229,25,Female,3,Mobile,3,20,4.5,5,1,4,1,3,1,30,1
2230,30,Male,9,Desktop,2,12,2.5,3,3,2,0,18,4,180,0
2231,40,Female,20,Mobile,1,6,2.2,2,4,1,0,12,7,130,0
2232,35,Male,15,Mobile,3,17,3.8,4,3,3,0,7,6,90,0
2233,22,Female,1,Mobile,3,25,4.8,5,1,5,1,2,1,20,1
2234,48,Male,30,Desktop,1,4,1.8,2,5,1,0,14,9,160,0
2235,29,Female,7,Mobile,2,11,3.2,3,4,2,0,10,5,100,0
2236,55,Male,40,Desktop,1,5,1.2,1,3,1,0,6,15,70,0
2237,27,Female,4,Mobile,3,18,4.2,4,2,3,1,4,3,40,1
2238,33,Male,13,Mobile,2,9,3.6,3,4,2,0,16,4,170,0
2239,42,Female,22,Desktop,1,7,2.1,2,5,1,0,9,10,110,0
2240,26,Male,2,Mobile,3,22,4.7,5,1,4,1,3,2,35,1
2241,39,Female,19,Mobile,2,8,3.1,3,4,2,0,20,3,190,0
2242,50,Male,32,Desktop,1,6,1.7,2,4,1,0,11,7,140,0
2243,23,Female,5,Mobile,3,16,3.9,4,3,3,0,6,5,75,0
2244,31,Male,10,Mobile,2,14,3.3,3,4,2,0,13,6,155,0
2245,47,Female,28,Desktop,1,5,2.4,2,3,1,0,7,11,95,0
2246,24,Male,3,Mobile,3,21,4.6,5,1,4,1,2,1,25,1
2247,37,Female,16,Mobile,2,10,3.7,3,5,2,0,19,4,185,0
2248,53,Male,38,Desktop,1,7,1.4,2,4,1,0,12,8,135,0
2249,21,Female,1,Mobile,3,23,4.9,5,1,5,1,1,1,15,1
2250,41,Male,21,Mobile,2,13,2.9,3,3,2,0,17,5,175,0
2251,36,Female,14,Desktop,1,9,2.3,2,4,1,0,10,12,105,0
2252,28,Male,8,Mobile,3,19,4.1,4,2,3,1,5,3,55,1
2253,44,Female,25,Mobile,2,7,3.4,3,5,2,0,21,3,210,0
2254,34,Male,11,Desktop,1,10,2.6,2,3,1,0,13,6,125,0
2255,20,Female,1,Mobile,3,24,4.8,5,1,5,1,2,1,30,1
2256,30,Male,9,Mobile,2,12,3.5,3,4,2,0,15,5,165,0
2257,49,Female,31,Desktop,1,6,1.6,2,4,1,0,10,9,150,0
2258,27,Male,6,Mobile,3,17,4.0,4,2,3,1,4,2,45,1
2259,40,Female,18,Mobile,2,8,3.1,3,5,2,0,22,3,200,0
2260,51,Male,35,Desktop,1,7,1.3,2,3,1,0,9,10,115,0
2261,25,Female,3,Mobile,3,20,4.5,5,1,4,1,3,1,35,1
2262,32,Male,12,Mobile,2,9,3.6,3,4,2,0,17,4,180,0
2263,45,Female,24,Desktop,1,5,2.0,2,3,1,0,8,12,80,0
2264,28,Male,7,Mobile,3,15,3.9,4,3,3,0,7,6,90,0
2265,38,Female,17,Mobile,2,11,3.2,3,4,2,0,21,3,195,0
2266,50,Male,33,Desktop,1,6,1.5,2,4,1,0,11,7,145,0
2267,22,Female,2,Mobile,3,22,4.7,5,1,5,1,2,1,20,1
2268,35,Male,14,Mobile,2,10,3.7,3,5,2,0,19,4,190,0
2269,48,Female,29,Desktop,1,5,2.4,2,3,1,0,7,11,95,0
2270,26,Male,4,Mobile,3,21,4.6,5,1,4,1,3,2,30,1
2271,39,Female,20,Mobile,2,7,3.1,3,4,2,0,18,5,170,0
2272,52,Male,37,Desktop,1,7,1.4,2,4,1,0,12,8,135,0
2273,21,Female,1,Mobile,3,23,4.9,5,1,5,1,1,1,15,1
2274,41,Male,22,Mobile,2,13,2.9,3,3,2,0,16,5,175,0
2275,36,Female,15,Desktop,1,9,2.3,2,4,1,0,10,12,105,0
2276,28,Male,8,Mobile,3,19,4.1,4,2,3,1,5,3,55,1
2277,44,Female,26,Mobile,2,7,3.4,3,5,2,0,20,3,210,0
2278,34,Male,13,Desktop,1,10,2.6,2,3,1,0,13,6,125,0
2279,20,Female,1,Mobile,3,24,4.8,5,1,5,1,2,1,30,1
2280,30,Male,10,Mobile,2,12,3.5,3,4,2,0,15,5,165,0
2281,49,Female,32,Desktop,1,6,1.6,2,4,1,0,10,9,150,0
2282,27,Male,7,Mobile,3,17,4.0,4,2,3,1,4,2,45,1
2283,40,Female,19,Mobile,2,8,3.1,3,5,2,0,22,3,200,0
2284,51,Male,36,Desktop,1,7,1.3,2,3,1,0,9,10,115,0
2285,25,Female,4,Mobile,3,20,4.5,5,1,4,1,3,1,35,1
2286,32,Male,13,Mobile,2,9,3.6,3,4,2,0,17,4,180,0
2287,45,Female,25,Desktop,1,5,2.0,2,3,1,0,8,12,80,0
2288,28,Male,9,Mobile,3,15,3.9,4,3,3,0,7,6,90,0
2289,38,Female,18,Mobile,2,11,3.2,3,4,2,0,21,3,195,0
2290,50,Male,34,Desktop,1,6,1.5,2,4,1,0,11,7,145,0
2291,22,Female,3,Mobile,3,22,4.7,5,1,5,1,2,1,20,1
2292,35,Male,15,Mobile,2,10,3.7,3,5,2,0,19,4,190,0
2293,48,Female,30,Desktop,1,5,2.4,2,3,1,0,7,11,95,0
2294,26,Male,5,Mobile,3,21,4.6,5,1,4,1,3,2,30,1
2295,39,Female,21,Mobile,2,7,3.1,3,4,2,0,18,5,170,0
2296,52,Male,38,Desktop,1,7,1.4,2,4,1,0,12,8,135,0
